Species,Series,Temp, Polyp,Date,Age,Cum N,R,R 1
Cf,A,22,15A,28/01/2014,84,14,0,1.03100608947878
Cf,A,22,15A,31/01/2014,87,14,0,1.02992107853318
Cf,A,22,15B,04/11/2013,0,1,0,0
Cf,A,22,15B,07/11/2013,3,1,0,0
Cf,A,22,15B,10/11/2013,6,1,0,0
Cf,A,22,15B,13/11/2013,9,2,1,1
Cf,A,22,15B,16/11/2013,12,2,0,1
Cf,A,22,15B,19/11/2013,15,3,1,1.04729412282063
Cf,A,22,15B,22/11/2013,18,6,1.44224957030741,1.09353242956046
Cf,A,22,15B,25/11/2013,21,7,1,1.08906755879445
Cf,A,22,15B,28/11/2013,24,12,1.7099759466767,1.10507400218809
Cf,A,22,15B,01/12/2013,27,14,1.25992104989487,1.09965679255338
Cf,A,22,15B,04/12/2013,30,17,1.44224957030741,1.09682497969463
Cf,A,22,15B,07/12/2013,33,20,1.44224957030741,1.09332709029008
Cf,A,22,15B,10/12/2013,36,32,2.28942848510666,1.10008619239566
Cf,A,22,15B,13/12/2013,39,34,1.25992104989487,1.09379580868354
Cf,A,22,15B,16/12/2013,42,43,2.0800838230519,1.09307205793482
Cf,A,22,15B,19/12/2013,45,53,2.15443469003188,1.09177565924864
Cf,A,22,15B,22/12/2013,48,56,1.44224957030741,1.08707011363788
Cf,A,22,15B,25/12/2013,51,56,0,1.0817446565705
Cf,A,22,15B,28/12/2013,54,59,1.44224957030741,1.07809262207081
Cf,A,22,15B,31/12/2013,57,59,0,1.07383445158297
Cf,A,22,15B,03/01/2014,60,59,0,1.07001647994801
Cf,A,22,15B,07/01/2014,63,59,0,1.0665738229425
Cf,A,22,15B,10/01/2014,66,59,0,1.06345374741058
Cf,A,22,15B,13/01/2014,69,59,0,1.06061295470565
Cf,A,22,15B,16/01/2014,72,59,0,1.05801556157735
Cf,A,22,15B,19/01/2014,75,59,0,1.05563157821175
Cf,A,22,15B,22/01/2014,78,59,0,1.0534357462676
Cf,A,22,15B,25/01/2014,81,59,0,1.05140664134985
Cf,A,22,15B,28/01/2014,84,59,0,1.04952597228722
Cf,A,22,15B,31/01/2014,87,59,0,1.04777802865014
Cf,A,22,15C,04/11/2013,0,1,0,0
Cf,A,22,15C,07/11/2013,3,2,1,1
Cf,A,22,15C,10/11/2013,6,2,0,1
Cf,A,22,15C,13/11/2013,9,2,0,1
Cf,A,22,15C,16/11/2013,12,2,0,1
Cf,A,22,15C,19/11/2013,15,2,0,1
Cf,A,22,15C,22/11/2013,18,2,0,1
Cf,A,22,15C,25/11/2013,21,2,0,1
Cf,A,22,15C,28/11/2013,24,2,0,1
Cf,A,22,15C,01/12/2013,27,2,0,1
Cf,A,22,15C,04/12/2013,30,2,0,1
Cf,A,22,15C,07/12/2013,33,2,0,1
Cf,A,22,15C,10/12/2013,36,2,0,1
Cf,A,22,15C,13/12/2013,39,2,0,1
Cf,A,22,15C,16/12/2013,42,2,0,1
Cf,A,22,15C,19/12/2013,45,2,0,1
Cf,A,22,15C,22/12/2013,48,2,0,1
Cf,A,22,15C,25/12/2013,51,2,0,1
Cf,A,22,15C,28/12/2013,54,2,0,1
Cf,A,22,15C,31/12/2013,57,2,0,1
Cf,A,22,15C,03/01/2014,60,3,1,1.01161944030192
Cf,A,22,15C,07/01/2014,63,3,0,1.0110630844869
Cf,A,22,15C,10/01/2014,66,3,0,1.01055757199447
Cf,A,22,15C,13/01/2014,69,3,0,1.01009623784861
Cf,A,22,15C,16/01/2014,72,3,0,1.00967353322851
Cf,A,22,15C,19/01/2014,75,3,0,1.00928480121187
Cf,A,22,15C,22/01/2014,78,3,0,1.00892610449794
Cf,A,22,15C,25/01/2014,81,3,0,1.008594091577
Cf,A,22,15C,28/01/2014,84,3,0,1.00828589169537
Cf,A,22,15C,31/01/2014,87,3,0,1.00799903163782
Cf,A,22,15D,04/11/2013,0,1,0,0
Cf,A,22,15D,07/11/2013,3,1,0,0
Cf,A,22,15D,10/11/2013,6,2,1,1
Cf,A,22,15D,13/11/2013,9,2,0,1
Cf,A,22,15D,16/11/2013,12,2,0,1
Cf,A,22,15D,19/11/2013,15,4,1.25992104989487,1.07598962472535
Cf,A,22,15D,22/11/2013,18,4,0,1.06293507041105
Cf,A,22,15D,25/11/2013,21,4,0,1.05370747209307
Cf,A,22,15D,28/11/2013,24,4,0,1.04683938172732
Cf,A,22,15D,01/12/2013,27,4,0,1.04152849823144
Cf,A,22,15D,04/12/2013,30,8,1.5874010519682,1.06701355025574
Cf,A,22,15D,07/12/2013,33,12,1.5874010519682,1.07536860708209
Cf,A,22,15D,10/12/2013,36,20,2,1.08522785726886
Cf,A,22,15D,13/12/2013,39,21,1,1.07984082718679
Cf,A,22,15D,16/12/2013,42,21,0,1.07393230018905
Cf,A,22,15D,19/12/2013,45,21,0,1.06883773411671
Cf,A,22,15D,22/12/2013,48,21,0,1.06439981789286
Cf,A,22,15D,25/12/2013,51,21,0,1.06049931436413
Cf,A,22,15D,28/12/2013,54,21,0,1.05704420117208
Cf,A,22,15D,31/12/2013,57,21,0,1.05396232695515
Cf,A,22,15D,03/01/2014,60,21,0,1.05119632341098
Cf,A,22,15D,07/01/2014,63,21,0,1.04870000426947
Cf,A,22,15D,10/01/2014,66,21,0,1.04643576783136
Cf,A,22,15D,13/01/2014,69,21,0,1.04437269130105
Cf,A,22,15D,16/01/2014,72,21,0,1.04248511111864
Cf,A,22,15D,19/01/2014,75,21,0,1.04075155060185
Cf,A,22,15D,22/01/2014,78,21,0,1.03915389966395
Cf,A,22,15D,25/01/2014,81,21,0,1.03767678009012
Cf,A,22,15D,28/01/2014,84,21,0,1.03630704918429
Cf,A,22,15D,31/01/2014,87,21,0,1.03503340783072
Cf,A,22,40A,04/11/2013,0,1,0,0
Cf,A,22,40A,07/11/2013,3,1,0,0
Cf,A,22,40A,10/11/2013,6,1,0,0
Cf,A,22,40A,13/11/2013,9,1,0,0
Cf,A,22,40A,16/11/2013,12,2,1,1
Cf,A,22,40A,19/11/2013,15,4,1.25992104989487,1.07598962472535
Cf,A,22,40A,22/11/2013,18,8,1.5874010519682,1.11416597372887
Cf,A,22,40A,25/11/2013,21,17,2.0800838230519,1.14114030999401
Cf,A,22,40A,28/11/2013,24,17,0,1.12246204830937
Cf,A,22,40A,01/12/2013,27,20,1.44224957030741,1.1152217850878
Cf,A,22,40A,04/12/2013,30,20,0,1.10312599814401
Cf,A,22,40A,07/12/2013,33,20,0,1.09332709029008
Cf,A,22,40A,10/12/2013,36,26,1.81712059283214,1.09353242956046
Cf,A,22,40A,13/12/2013,39,26,0,1.08603698549898
Cf,A,22,40A,16/12/2013,42,26,0,1.07965322389736
Cf,A,22,40A,19/12/2013,45,26,0,1.07415099116919
Cf,A,22,40A,22/12/2013,48,34,2,1.07556263658307
Cf,A,22,40A,25/12/2013,51,34,0,1.07096377974361
Cf,A,22,40A,28/12/2013,54,34,0,1.06689241736794
Cf,A,22,40A,31/12/2013,57,34,0,1.06326274075532
Cf,A,22,40A,03/01/2014,60,35,1,1.06053412785024
Cf,A,22,40A,07/01/2014,63,41,1.81712059283214,1.06030186101811
Cf,A,22,40A,10/01/2014,66,42,1,1.05787929966422
Cf,A,22,40A,13/01/2014,69,42,0,1.05529451069171
Cf,A,22,40A,16/01/2014,72,44,1.25992104989487,1.05362741402647
Cf,A,22,40A,19/01/2014,75,44,0,1.05142809953749
Cf,A,22,40A,22/01/2014,78,44,0,1.04940203797171
Cf,A,22,40A,25/01/2014,81,44,0,1.04752953626628
Cf,A,22,40A,28/01/2014,84,44,0,1.04579377654806
Cf,A,22,40A,31/01/2014,87,44,0,1.04418030996055
Cf,A,22,40B,04/11/2013,0,1,0,0
Cf,A,22,40B,07/11/2013,3,1,0,0
Cf,A,22,40B,10/11/2013,6,3,1.25992104989487,1.12246204830937
Cf,A,22,40B,13/11/2013,9,3,0,1.08005973889231
Cf,A,22,40B,16/11/2013,12,3,0,1.0594630943593
Cf,A,22,40B,19/11/2013,15,7,1.5874010519682,1.12687761019083
Cf,A,22,40B,22/11/2013,18,10,1.44224957030741,1.12983096390975
Cf,A,22,40B,25/11/2013,21,11,1,1.11588399250775
Cf,A,22,40B,28/11/2013,24,11,0,1.10069417125221
Cf,A,22,40B,01/12/2013,27,11,0,1.08902296226373
Cf,A,22,40B,04/12/2013,30,11,0,1.07977516232771
Cf,A,22,40B,07/12/2013,33,11,0,1.07226722201032
Cf,A,22,40B,10/12/2013,36,11,0,1.06605049898479
Cf,A,22,40B,13/12/2013,39,11,0,1.06081835513945
Cf,A,22,40B,16/12/2013,42,11,0,1.05635410374919
Cf,A,22,40B,19/12/2013,45,11,0,1.05250028527773
Cf,A,22,40B,22/12/2013,48,11,0,1.04913972913631
Cf,A,22,40B,25/12/2013,51,11,0,1.04618344439183
Cf,A,22,40B,28/12/2013,54,11,0,1.04356262977539
Cf,A,22,40B,31/12/2013,57,11,0,1.04122325604831
Cf,A,22,40B,03/01/2014,60,11,0,1.03912230383517
Cf,A,22,40B,07/01/2014,63,11,0,1.03722509540706
Cf,A,22,40B,10/01/2014,66,11,0,1.03550336648913
Cf,A,22,40B,13/01/2014,69,11,0,1.0339338492394
Cf,A,22,40B,16/01/2014,72,11,0,1.03249721500099
Cf,A,22,40B,19/01/2014,75,11,0,1.03117727459306
Cf,A,22,40B,22/01/2014,78,11,0,1.02996036580999
Cf,A,22,40B,25/01/2014,81,13,1.25992104989487,1.03115327453133
Cf,A,22,40B,28/01/2014,84,13,0,1.03002412265561
Cf,A,22,40B,31/01/2014,87,13,0,1.02897395484546
Cf,A,22,40C,04/11/2013,0,1,0,0
Cf,A,22,40C,07/11/2013,3,1,0,0
Cf,A,22,40C,10/11/2013,6,2,1,1
Cf,A,22,40C,13/11/2013,9,3,1,1.08005973889231
Cf,A,22,40C,16/11/2013,12,3,0,1.0594630943593
Cf,A,22,40C,19/11/2013,15,3,0,1.04729412282063
Cf,A,22,40C,22/11/2013,18,3,0,1.03925922603184
Cf,A,22,40C,25/11/2013,21,3,0,1.03355778300703
Cf,A,22,40C,28/11/2013,24,3,0,1.02930223664349
Cf,A,22,40C,01/12/2013,27,3,0,1.02600448470704
Cf,A,22,40C,04/12/2013,30,3,0,1.02337389199678
Cf,A,22,40C,07/12/2013,33,3,0,1.02122660631536
Cf,A,22,40C,10/12/2013,36,3,0,1.01944064370214
Cf,A,22,40C,13/12/2013,39,3,0,1.01793188433739
Cf,A,22,40C,16/12/2013,42,3,0,1.01664043939194
Cf,A,22,40C,19/12/2013,45,3,0,1.01552251250428
Cf,A,22,40C,22/12/2013,48,3,0,1.01454533493752
Cf,A,22,40C,25/12/2013,51,3,0,1.01368390032269
Cf,A,22,40C,28/12/2013,54,3,0,1.01291879472495
Cf,A,22,40C,31/12/2013,57,3,0,1.01223471607347
Cf,A,22,40C,03/01/2014,60,3,0,1.01161944030192
Cf,A,22,40C,07/01/2014,63,3,0,1.0110630844869
Cf,A,22,40C,10/01/2014,66,3,0,1.01055757199447
Cf,A,22,40C,13/01/2014,69,3,0,1.01009623784861
Cf,A,22,40C,16/01/2014,72,3,0,1.00967353322851
Cf,A,22,40C,19/01/2014,75,3,0,1.00928480121187
Cf,A,22,40C,22/01/2014,78,3,0,1.00892610449794
Cf,A,22,40C,25/01/2014,81,3,0,1.008594091577
Cf,A,22,40C,28/01/2014,84,3,0,1.00828589169537
Cf,A,22,40C,31/01/2014,87,3,0,1.00799903163782
Cf,A,22,40D,04/11/2013,0,1,0,0
Cf,A,22,40D,07/11/2013,3,1,0,0
Cf,A,22,40D,10/11/2013,6,2,1,1
Cf,A,22,40D,13/11/2013,9,2,0,1
Cf,A,22,40D,16/11/2013,12,6,1.5874010519682,1.14352983608292
Cf,A,22,40D,19/11/2013,15,6,0,1.1132635768448
Cf,A,22,40D,22/11/2013,18,6,0,1.09353242956046
Cf,A,22,40D,25/11/2013,21,13,1.91293118277239,1.12561425161247
Cf,A,22,40D,28/11/2013,24,13,0,1.109087690662
Cf,A,22,40D,01/12/2013,27,16,1.44224957030741,1.10550048009777
Cf,A,22,40D,04/12/2013,30,17,1,1.09682497969463
Cf,A,22,40D,07/12/2013,33,17,0,1.08764829735519
Cf,A,22,40D,10/12/2013,36,17,0,1.08005973889231
Cf,A,22,40D,13/12/2013,39,17,0,1.07368001976812
Cf,A,22,40D,16/12/2013,42,17,0,1.0682416908144
Cf,A,22,40D,19/12/2013,45,17,0,1.06355075893776
Cf,A,22,40D,22/12/2013,48,17,0,1.0594630943593
Cf,A,22,40D,25/12/2013,51,17,0,1.05586938031484
Cf,A,22,40D,28/12/2013,54,17,0,1.05268520263896
Cf,A,22,40D,31/12/2013,57,17,0,1.04984434193916
Cf,A,22,40D,03/01/2014,60,17,0,1.04729412282063
Cf,A,22,40D,07/01/2014,63,17,0,1.04499212008252
Cf,A,22,40D,10/01/2014,66,17,0,1.0429037814464
Cf,A,22,40D,13/01/2014,69,17,0,1.04100068249754
Cf,A,22,40D,16/01/2014,72,17,0,1.03925922603184
Cf,A,22,40D,19/01/2014,75,17,0,1.03765965915975
Cf,A,22,40D,22/01/2014,78,17,0,1.03618532115067
Cf,A,22,40D,25/01/2014,81,17,0,1.03482206120702
Cf,A,22,40D,28/01/2014,84,17,0,1.03355778300703
Cf,A,22,40D,31/01/2014,87,17,0,1.03238208494456
Cf,A,22,37A,04/11/2013,0,1,0,0
Cf,A,22,37A,07/11/2013,3,2,1,1
Cf,A,22,37A,10/11/2013,6,3,1,1.12246204830937
Cf,A,22,37A,13/11/2013,9,4,1,1.12983096390975
Cf,A,22,37A,16/11/2013,12,5,1,1.12246204830937
Cf,A,22,37A,19/11/2013,15,5,0,1.09682497969463
Cf,A,22,37A,22/11/2013,18,5,0,1.08005973889231
Cf,A,22,37A,25/11/2013,21,5,0,1.0682416908144
Cf,A,22,37A,28/11/2013,24,5,0,1.0594630943593
Cf,A,22,37A,01/12/2013,27,5,0,1.05268520263896
Cf,A,22,37A,04/12/2013,30,5,0,1.04729412282063
Cf,A,22,37A,07/12/2013,33,5,0,1.0429037814464
Cf,A,22,37A,10/12/2013,36,5,0,1.03925922603184
Cf,A,22,37A,13/12/2013,39,5,0,1.03618532115067
Cf,A,22,37A,16/12/2013,42,5,0,1.03355778300703
Cf,A,22,37A,19/12/2013,45,5,0,1.031285973403
Cf,A,22,37A,22/12/2013,48,5,0,1.02930223664349
Cf,A,22,37A,25/12/2013,51,5,0,1.02755504977341
Cf,A,22,37A,28/12/2013,54,5,0,1.02600448470704
Cf,A,22,37A,31/12/2013,57,5,0,1.02461912042435
Cf,A,22,37A,03/01/2014,60,5,0,1.02337389199678
Cf,A,22,37A,07/01/2014,63,5,0,1.02224856081216
Cf,A,22,37A,10/01/2014,66,5,0,1.02122660631536
Cf,A,22,37A,13/01/2014,69,5,0,1.02029440971591
Cf,A,22,37A,16/01/2014,72,5,0,1.01944064370214
Cf,A,22,37A,19/01/2014,75,5,0,1.01865580995729
Cf,A,22,37A,22/01/2014,78,5,0,1.01793188433739
Cf,A,22,37A,25/01/2014,81,5,0,1.01726204156403
Cf,A,22,37A,28/01/2014,84,5,0,1.01664043939194
Cf,A,22,37A,31/01/2014,87,5,0,1.01606204778279
Cf,A,22,37B,04/11/2013,0,1,0,0
Cf,A,22,37B,07/11/2013,3,2,1,1
Cf,A,22,37B,10/11/2013,6,3,1,1.12246204830937
Cf,A,22,37B,13/11/2013,9,4,1,1.12983096390975
Cf,A,22,37B,16/11/2013,12,4,0,1.09587269113524
Cf,A,22,37B,19/11/2013,15,4,0,1.07598962472535
Cf,A,22,37B,22/11/2013,18,11,1.91293118277239,1.13646366638572
Cf,A,22,37B,25/11/2013,21,11,0,1.11588399250775
Cf,A,22,37B,28/11/2013,24,11,0,1.10069417125221
Cf,A,22,37B,01/12/2013,27,11,0,1.08902296226373
Cf,A,22,37B,04/12/2013,30,11,0,1.07977516232771
Cf,A,22,37B,07/12/2013,33,11,0,1.07226722201032
Cf,A,22,37B,10/12/2013,36,11,0,1.06605049898479
Cf,A,22,37B,13/12/2013,39,11,0,1.06081835513945
Cf,A,22,37B,16/12/2013,42,11,0,1.05635410374919
Cf,A,22,37B,19/12/2013,45,11,0,1.05250028527773
Cf,A,22,37B,22/12/2013,48,11,0,1.04913972913631
Cf,A,22,37B,25/12/2013,51,11,0,1.04618344439183
Cf,A,22,37B,28/12/2013,54,11,0,1.04356262977539
Cf,A,22,37B,31/12/2013,57,11,0,1.04122325604831
Cf,A,22,37B,03/01/2014,60,11,0,1.03912230383517
Cf,A,22,37B,07/01/2014,63,11,0,1.03722509540706
Cf,A,22,37B,10/01/2014,66,11,0,1.03550336648913
Cf,A,22,37B,13/01/2014,69,11,0,1.0339338492394
Cf,A,22,37B,16/01/2014,72,11,0,1.03249721500099
Cf,A,22,37B,19/01/2014,75,11,0,1.03117727459306
Cf,A,22,37B,22/01/2014,78,11,0,1.02996036580999
Cf,A,22,37B,25/01/2014,81,11,0,1.02883487892305
Cf,A,22,37B,28/01/2014,84,11,0,1.02779088522383
Cf,A,22,37B,31/01/2014,87,11,0,1.02681984341689
Cf,A,22,37C,04/11/2013,0,1,0,0
Cf,A,22,37C,07/11/2013,3,1,0,0
Cf,A,22,37C,10/11/2013,6,1,0,0
Cf,A,22,37C,13/11/2013,9,1,0,0
Cf,A,22,37C,16/11/2013,12,1,0,0
Cf,A,22,37C,19/11/2013,15,1,0,0
Cf,A,22,37C,22/11/2013,18,3,1.25992104989487,1.03925922603184
Cf,A,22,37C,25/11/2013,21,3,0,1.03355778300703
Cf,A,22,37C,28/11/2013,24,3,0,1.02930223664349
Cf,A,22,37C,01/12/2013,27,3,0,1.02600448470704
Cf,A,22,37C,04/12/2013,30,3,0,1.02337389199678
Cf,A,22,37C,07/12/2013,33,3,0,1.02122660631536
Cf,A,22,37C,10/12/2013,36,3,0,1.01944064370214
Cf,A,22,37C,13/12/2013,39,3,0,1.01793188433739
Cf,A,22,37C,16/12/2013,42,3,0,1.01664043939194
Cf,A,22,37C,19/12/2013,45,3,0,1.01552251250428
Cf,A,22,37C,22/12/2013,48,3,0,1.01454533493752
Cf,A,22,37C,25/12/2013,51,3,0,1.01368390032269
Cf,A,22,37C,28/12/2013,54,3,0,1.01291879472495
Cf,A,22,37C,31/12/2013,57,3,0,1.01223471607347
Cf,A,22,37C,03/01/2014,60,3,0,1.01161944030192
Cf,A,22,37C,07/01/2014,63,3,0,1.0110630844869
Cf,A,22,37C,10/01/2014,66,3,0,1.01055757199447
Cf,A,22,37C,13/01/2014,69,3,0,1.01009623784861
Cf,A,22,37C,16/01/2014,72,3,0,1.00967353322851
Cf,A,22,37C,19/01/2014,75,3,0,1.00928480121187
Cf,A,22,37C,22/01/2014,78,3,0,1.00892610449794
Cf,A,22,37C,25/01/2014,81,3,0,1.008594091577
Cf,A,22,37C,28/01/2014,84,3,0,1.00828589169537
Cf,A,22,37C,31/01/2014,87,3,0,1.00799903163782
Cf,A,22,37D,04/11/2013,0,1,0,0
Cf,A,22,37D,07/11/2013,3,4,1.44224957030741,1.44224957030741
Cf,A,22,37D,10/11/2013,6,5,1,1.25992104989487
Cf,A,22,37D,13/11/2013,9,6,1,1.1958131745004
Cf,A,22,37D,16/11/2013,12,6,0,1.14352983608292
Cf,A,22,37D,19/11/2013,15,6,0,1.1132635768448
Cf,A,22,37D,22/11/2013,18,6,0,1.09353242956046
Cf,A,22,37D,25/11/2013,21,6,0,1.07965322389736
Cf,A,22,37D,28/11/2013,24,6,0,1.06935954481312
Cf,A,22,37D,01/12/2013,27,6,0,1.06142124961051
Cf,A,22,37D,04/12/2013,30,6,0,1.05511306353623
Cf,A,22,37D,07/12/2013,33,6,0,1.04997971594093
Cf,A,22,37D,10/12/2013,36,6,0,1.04572100942864
Cf,A,22,37D,13/12/2013,39,6,0,1.04213098288986
Cf,A,22,37D,16/12/2013,42,6,0,1.03906362841616
Cf,A,22,37D,19/12/2013,45,6,0,1.03641255838068
Cf,A,22,37D,22/12/2013,48,6,0,1.034098421241
Cf,A,22,37D,25/12/2013,51,6,0,1.03206082690945
Cf,A,22,37D,28/12/2013,54,6,0,1.03025300271851
Cf,A,22,37D,31/12/2013,57,6,0,1.02863816021572
Cf,A,22,37D,03/01/2014,60,6,0,1.02718696620247
Cf,A,22,37D,07/01/2014,63,6,0,1.02587574536305
Cf,A,22,37D,10/01/2014,66,6,0,1.02468517894079
Cf,A,22,37D,13/01/2014,69,6,0,1.0235993467727
Cf,A,22,37D,16/01/2014,72,6,0,1.02260501144315
Cf,A,22,37D,19/01/2014,75,6,0,1.02169107605197
Cf,A,22,37D,22/01/2014,78,6,0,1.02084816838248
Cf,A,22,37D,25/01/2014,81,6,0,1.02006831838009
Cf,A,22,37D,28/01/2014,84,6,0,1.01934470539468
Cf,A,22,37D,31/01/2014,87,6,0,1.01867145819424
Cf,A,22,25A,04/11/2013,0,1,0,0
Cf,A,22,25A,07/11/2013,3,1,0,0
Cf,A,22,25A,10/11/2013,6,1,0,0
Cf,A,22,25A,13/11/2013,9,2,1,1
Cf,A,22,25A,16/11/2013,12,3,1,1.0594630943593
Cf,A,22,25A,19/11/2013,15,3,0,1.04729412282063
Cf,A,22,25A,22/11/2013,18,3,0,1.03925922603184
Cf,A,22,25A,25/11/2013,21,4,1,1.05370747209307
Cf,A,22,25A,28/11/2013,24,5,1,1.0594630943593
Cf,A,22,25A,01/12/2013,27,6,1,1.06142124961051
Cf,A,22,25A,04/12/2013,30,6,0,1.05511306353623
Cf,A,22,25A,07/12/2013,33,6,0,1.04997971594093
Cf,A,22,25A,10/12/2013,36,8,1.25992104989487,1.05554060733298
Cf,A,22,25A,13/12/2013,39,9,1,1.05476607648165
Cf,A,22,25A,16/12/2013,42,9,0,1.05075663865322
Cf,A,22,25A,19/12/2013,45,13,1.5874010519682,1.05677323534349
Cf,A,22,25A,22/12/2013,48,17,1.5874010519682,1.0594630943593
Cf,A,22,25A,25/12/2013,51,20,1.44224957030741,1.05943325244192
Cf,A,22,25A,28/12/2013,54,27,1.91293118277239,1.06219244998179
Cf,A,22,25A,31/12/2013,57,28,1,1.05952606473828
Cf,A,22,25A,03/01/2014,60,28,0,1.05646730854954
Cf,A,22,25A,07/01/2014,63,28,0,1.05370747209307
Cf,A,22,25A,10/01/2014,66,28,0,1.05120478661223
Cf,A,22,25A,13/01/2014,69,28,0,1.04892491764529
Cf,A,22,25A,16/01/2014,72,28,0,1.04683938172732
Cf,A,22,25A,19/01/2014,75,28,0,1.04492435114409
Cf,A,22,25A,22/01/2014,78,28,0,1.04315974014689
Cf,A,22,25A,25/01/2014,81,28,0,1.04152849823144
Cf,A,22,25A,28/01/2014,84,28,0,1.04001605773794
Cf,A,22,25A,31/01/2014,87,28,0,1.03860989784262
Cf,A,22,25B,04/11/2013,0,1,0,0
Cf,A,22,25B,07/11/2013,3,1,0,0
Cf,A,22,25B,10/11/2013,6,3,1.25992104989487,1.12246204830937
Cf,A,22,25B,13/11/2013,9,3,0,1.08005973889231
Cf,A,22,25B,16/11/2013,12,3,0,1.0594630943593
Cf,A,22,25B,19/11/2013,15,9,1.81712059283214,1.14869835499704
Cf,A,22,25B,22/11/2013,18,9,0,1.12246204830937
Cf,A,22,25B,25/11/2013,21,9,0,1.10408951367381
Cf,A,22,25B,28/11/2013,24,13,1.5874010519682,1.109087690662
Cf,A,22,25B,01/12/2013,27,13,0,1.09640163821501
Cf,A,22,25B,04/12/2013,30,18,1.7099759466767,1.09904370741815
Cf,A,22,25B,07/12/2013,33,18,0,1.08964826316488
Cf,A,22,25B,10/12/2013,36,27,2.0800838230519,1.09472444326359
Cf,A,22,25B,13/12/2013,39,27,0,1.08712971807246
Cf,A,22,25B,16/12/2013,42,27,0,1.0806619035852
Cf,A,22,25B,19/12/2013,45,27,0,1.07508759855685
Cf,A,22,25B,22/12/2013,48,27,0,1.07023367363829
Cf,A,22,25B,25/12/2013,51,27,0,1.06596900127722
Cf,A,22,25B,28/12/2013,54,27,0,1.06219244998179
Cf,A,22,25B,31/12/2013,57,27,0,1.05882477304985
Cf,A,22,25B,03/01/2014,60,27,0,1.05580299378812
Cf,A,22,25B,07/01/2014,63,27,0,1.0530764346863
Cf,A,22,25B,10/01/2014,66,32,1.7099759466767,1.05340745924842
Cf,A,22,25B,13/01/2014,69,37,1.7099759466767,1.05330733543712
Cf,A,22,25B,16/01/2014,72,37,0,1.05103048414282
Cf,A,22,25B,19/01/2014,75,37,0,1.04894012803909
Cf,A,22,25B,22/01/2014,78,37,0,1.04701425877614
Cf,A,22,25B,25/01/2014,81,37,0,1.0452341993828
Cf,A,22,25B,28/01/2014,84,37,0,1.04358399699998
Cf,A,22,25B,31/01/2014,87,37,0,1.04204994376156
Cf,A,22,25C,04/11/2013,0,1,0,0
Cf,A,22,25C,07/11/2013,3,1,0,0
Cf,A,22,25C,10/11/2013,6,3,1.25992104989487,1.12246204830937
Cf,A,22,25C,13/11/2013,9,4,1,1.12983096390975
Cf,A,22,25C,16/11/2013,12,5,1,1.12246204830937
Cf,A,22,25C,19/11/2013,15,10,1.7099759466767,1.15775367251659
Cf,A,22,25C,22/11/2013,18,10,0,1.12983096390975
Cf,A,22,25C,25/11/2013,21,10,0,1.11029943674477
Cf,A,22,25C,28/11/2013,24,15,1.7099759466767,1.11623422622501
Cf,A,22,25C,01/12/2013,27,15,0,1.10267921019599
Cf,A,22,25C,04/12/2013,30,21,1.81712059283214,1.10501371035276
Cf,A,22,25C,07/12/2013,33,21,0,1.09502781619681
Cf,A,22,25C,10/12/2013,36,21,0,1.08677520690405
Cf,A,22,25C,13/12/2013,39,21,0,1.07984082718679
Cf,A,22,25C,16/12/2013,42,29,2,1.08257038830969
Cf,A,22,25C,19/12/2013,45,29,0,1.07685955860081
Cf,A,22,25C,22/12/2013,48,29,0,1.07188730082571
Cf,A,22,25C,25/12/2013,51,32,1.44224957030741,1.069651701045
Cf,A,22,25C,28/12/2013,54,38,1.81712059283214,1.06915524951869
Cf,A,22,25C,31/12/2013,57,42,1.5874010519682,1.06731952344083
Cf,A,22,25C,03/01/2014,60,42,0,1.06384836618385
Cf,A,22,25C,07/01/2014,63,47,1.7099759466767,1.06265669188516
Cf,A,22,25C,10/01/2014,66,56,2.0800838230519,1.06259833643567
Cf,A,22,25C,13/01/2014,69,56,0,1.05979690693908
Cf,A,22,25C,16/01/2014,72,56,0,1.0572354184874
Cf,A,22,25C,19/01/2014,75,56,0,1.05488431737273
Cf,A,22,25C,22/01/2014,78,63,1.91293118277239,1.05433683756365
Cf,A,22,25C,25/01/2014,81,63,0,1.05227267380113
Cf,A,22,25C,28/01/2014,84,63,0,1.05035956898771
Cf,A,22,25C,31/01/2014,87,63,0,1.04858152918755
Cf,A,22,25D,04/11/2013,0,1,0,0
Cf,A,22,25D,07/11/2013,3,1,0,0
Cf,A,22,25D,10/11/2013,6,1,0,0
Cf,A,22,25D,13/11/2013,9,1,0,0
Cf,A,22,25D,16/11/2013,12,1,0,0
Cf,A,22,25D,19/11/2013,15,2,1,1
Cf,A,22,25D,22/11/2013,18,3,1,1.03925922603184
Cf,A,22,25D,25/11/2013,21,3,0,1.03355778300703
Cf,A,22,25D,28/11/2013,24,3,0,1.02930223664349
Cf,A,22,25D,01/12/2013,27,3,0,1.02600448470704
Cf,A,22,25D,04/12/2013,30,3,0,1.02337389199678
Cf,A,22,25D,07/12/2013,33,3,0,1.02122660631536
Cf,A,22,25D,10/12/2013,36,3,0,1.01944064370214
Cf,A,22,25D,13/12/2013,39,3,0,1.01793188433739
Cf,A,22,25D,16/12/2013,42,3,0,1.01664043939194
Cf,A,22,25D,19/12/2013,45,3,0,1.01552251250428
Cf,A,22,25D,22/12/2013,48,3,0,1.01454533493752
