Species,Series,Temp, Polyp,Date,Age,Cum N,R,R 1
Cf,A,24,20C,28-01-2014,84,36,0,1.043234071
Cf,A,24,20C,31-01-2014,87,36,0,1.041712579
Cf,A,24,20D,04-11-2013,0,1,0,0
Cf,A,24,20D,07-11-2013,3,1,0,0
Cf,A,24,20D,10-11-2013,6,2,1,1
Cf,A,24,20D,13-11-2013,9,3,1,1.080059739
Cf,A,24,20D,16-11-2013,12,4,1,1.095872691
Cf,A,24,20D,19-11-2013,15,5,1,1.09682498
Cf,A,24,20D,22-11-2013,18,5,0,1.080059739
Cf,A,24,20D,25-11-2013,21,5,0,1.068241691
Cf,A,24,20D,28-11-2013,24,6,1,1.069359545
Cf,A,24,20D,01-12-2013,27,6,0,1.06142125
Cf,A,24,20D,04-12-2013,30,6,0,1.055113064
Cf,A,24,20D,07-12-2013,33,6,0,1.049979716
Cf,A,24,20D,10-12-2013,36,6,0,1.045721009
Cf,A,24,20D,13-12-2013,39,6,0,1.042130983
Cf,A,24,20D,16-12-2013,42,6,0,1.039063628
Cf,A,24,20D,19-12-2013,45,6,0,1.036412558
Cf,A,24,20D,22-12-2013,48,6,0,1.034098421
Cf,A,24,20D,25-12-2013,51,6,0,1.032060827
Cf,A,24,20D,28-12-2013,54,6,0,1.030253003
Cf,A,24,20D,31-12-2013,57,6,0,1.02863816
Cf,A,24,20D,03-01-2014,60,6,0,1.027186966
Cf,A,24,20D,07-01-2014,63,6,0,1.025875745
Cf,A,24,20D,10-01-2014,66,6,0,1.024685179
Cf,A,24,20D,13-01-2014,69,6,0,1.023599347
Cf,A,24,20D,16-01-2014,72,6,0,1.022605011
Cf,A,24,20D,19-01-2014,75,6,0,1.021691076
Cf,A,24,20D,22-01-2014,78,6,0,1.020848168
Cf,A,24,20D,25-01-2014,81,6,0,1.020068318
Cf,A,24,20D,28-01-2014,84,6,0,1.019344705
Cf,A,24,20D,31-01-2014,87,6,0,1.018671458
Cf,A,24,8A,04-11-2013,0,1,0,0
Cf,A,24,8A,07-11-2013,3,1,0,0
Cf,A,24,8A,10-11-2013,6,2,1,1
Cf,A,24,8A,13-11-2013,9,2,0,1
Cf,A,24,8A,16-11-2013,12,4,1.25992105,1.095872691
Cf,A,24,8A,19-11-2013,15,6,1.25992105,1.113263577
Cf,A,24,8A,22-11-2013,18,8,1.25992105,1.114165974
Cf,A,24,8A,25-11-2013,21,13,1.709975947,1.125614252
Cf,A,24,8A,28-11-2013,24,17,1.587401052,1.122462048
Cf,A,24,8A,01-12-2013,27,17,0,1.108146136
Cf,A,24,8A,04-12-2013,30,17,0,1.09682498
Cf,A,24,8A,07-12-2013,33,18,1,1.089648263
Cf,A,24,8A,10-12-2013,36,18,0,1.08188011
Cf,A,24,8A,13-12-2013,39,18,0,1.075350329
Cf,A,24,8A,16-12-2013,42,18,0,1.069784751
Cf,A,24,8A,19-12-2013,45,25,1.912931183,1.073177011
Cf,A,24,8A,22-12-2013,48,25,0,1.068450486
Cf,A,24,8A,25-12-2013,51,39,2.410142264,1.073930431
Cf,A,24,8A,28-12-2013,54,39,0,1.069683389
Cf,A,24,8A,31-12-2013,57,41,1.25992105,1.066857257
Cf,A,24,8A,03-01-2014,60,43,1.25992105,1.064275721
Cf,A,24,8A,07-01-2014,63,43,0,1.061123327
Cf,A,24,8A,10-01-2014,66,49,1.817120593,1.060408871
Cf,A,24,8A,13-01-2014,69,51,1.25992105,1.058334013
Cf,A,24,8A,16-01-2014,72,51,0,1.055836826
Cf,A,24,8A,19-01-2014,75,51,0,1.053544619
Cf,A,24,8A,22-01-2014,78,51,0,1.051433153
Cf,A,24,8A,25-01-2014,81,51,0,1.049481865
Cf,A,24,8A,28-01-2014,84,51,0,1.047673197
Cf,A,24,8A,31-01-2014,87,51,0,1.045992067
Cf,A,24,8B,04-11-2013,0,1,0,0
Cf,A,24,8B,07-11-2013,3,1,0,0
Cf,A,24,8B,10-11-2013,6,2,1,1
Cf,A,24,8B,13-11-2013,9,2,0,1
Cf,A,24,8B,16-11-2013,12,4,1.25992105,1.095872691
Cf,A,24,8B,19-11-2013,15,5,1,1.09682498
Cf,A,24,8B,22-11-2013,18,7,1.25992105,1.104665079
Cf,A,24,8B,25-11-2013,21,7,0,1.089067559
Cf,A,24,8B,28-11-2013,24,7,0,1.077514117
Cf,A,24,8B,01-12-2013,27,12,1.709975947,1.092874014
Cf,A,24,8B,04-12-2013,30,12,0,1.08321107
Cf,A,24,8B,07-12-2013,33,12,0,1.075368607
Cf,A,24,8B,10-12-2013,36,12,0,1.068876612
Cf,A,24,8B,13-12-2013,39,18,1.817120593,1.075350329
Cf,A,24,8B,16-12-2013,42,18,0,1.069784751
Cf,A,24,8B,19-12-2013,45,18,0,1.064984555
Cf,A,24,8B,22-12-2013,48,23,1.709975947,1.06651542
Cf,A,24,8B,25-12-2013,51,23,0,1.062483057
Cf,A,24,8B,28-12-2013,54,23,0,1.058911535
Cf,A,24,8B,31-12-2013,57,23,0,1.05572614
Cf,A,24,8B,03-01-2014,60,23,0,1.052867479
Cf,A,24,8B,07-01-2014,63,27,1.587401052,1.053076435
Cf,A,24,8B,10-01-2014,66,34,1.912931183,1.054405802
Cf,A,24,8B,13-01-2014,69,34,0,1.051979916
Cf,A,24,8B,16-01-2014,72,36,1.25992105,1.050619336
Cf,A,24,8B,19-01-2014,75,37,1,1.048940128
Cf,A,24,8B,22-01-2014,78,41,1.587401052,1.048429496
Cf,A,24,8B,25-01-2014,81,41,0,1.046594669
Cf,A,24,8B,28-01-2014,84,46,1.709975947,1.046359933
Cf,A,24,8B,31-01-2014,87,46,0,1.044726095
Cf,A,24,8C,04-11-2013,0,1,0,0
Cf,A,24,8C,07-11-2013,3,2,1,1
Cf,A,24,8C,10-11-2013,6,2,0,1
Cf,A,24,8C,13-11-2013,9,2,0,1
Cf,A,24,8C,16-11-2013,12,4,1.25992105,1.095872691
Cf,A,24,8C,19-11-2013,15,5,1,1.09682498
Cf,A,24,8C,22-11-2013,18,11,1.817120593,1.136463666
Cf,A,24,8C,25-11-2013,21,11,0,1.115883993
Cf,A,24,8C,28-11-2013,24,11,0,1.100694171
Cf,A,24,8C,01-12-2013,27,11,0,1.089022962
Cf,A,24,8C,04-12-2013,30,11,0,1.079775162
Cf,A,24,8C,07-12-2013,33,11,0,1.072267222
Cf,A,24,8C,10-12-2013,36,11,0,1.066050499
Cf,A,24,8C,13-12-2013,39,11,0,1.060818355
Cf,A,24,8C,16-12-2013,42,11,0,1.056354104
Cf,A,24,8C,19-12-2013,45,11,0,1.052500285
Cf,A,24,8C,22-12-2013,48,11,0,1.049139729
Cf,A,24,8C,25-12-2013,51,11,0,1.046183444
Cf,A,24,8C,28-12-2013,54,11,0,1.04356263
Cf,A,24,8C,31-12-2013,57,11,0,1.041223256
Cf,A,24,8C,03-01-2014,60,11,0,1.039122304
Cf,A,24,8C,07-01-2014,63,11,0,1.037225095
Cf,A,24,8C,10-01-2014,66,11,0,1.035503366
Cf,A,24,8C,13-01-2014,69,11,0,1.033933849
Cf,A,24,8C,16-01-2014,72,11,0,1.032497215
Cf,A,24,8C,19-01-2014,75,11,0,1.031177275
Cf,A,24,8C,22-01-2014,78,11,0,1.029960366
Cf,A,24,8C,25-01-2014,81,11,0,1.028834879
Cf,A,24,8C,28-01-2014,84,11,0,1.027790885
Cf,A,24,8C,31-01-2014,87,11,0,1.026819843
Cf,A,24,8D,04-11-2013,0,1,0,0
Cf,A,24,8D,07-11-2013,3,1,0,0
Cf,A,24,8D,10-11-2013,6,1,0,0
Cf,A,24,8D,13-11-2013,9,4,1.44224957,1.129830964
Cf,A,24,8D,16-11-2013,12,7,1.44224957,1.161036672
Cf,A,24,8D,19-11-2013,15,7,0,1.12687761
Cf,A,24,8D,22-11-2013,18,7,0,1.104665079
Cf,A,24,8D,25-11-2013,21,12,1.709975947,1.120960032
Cf,A,24,8D,28-11-2013,24,15,1.44224957,1.116234226
Cf,A,24,8D,01-12-2013,27,15,0,1.10267921
Cf,A,24,8D,04-12-2013,30,15,0,1.09195381
Cf,A,24,8D,07-12-2013,33,18,1.44224957,1.089648263
Cf,A,24,8D,10-12-2013,36,19,1,1.083599212
Cf,A,24,8D,13-12-2013,39,21,1.25992105,1.079840827
Cf,A,24,8D,16-12-2013,42,23,1.25992105,1.076372131
Cf,A,24,8D,19-12-2013,45,24,1,1.072162513
Cf,A,24,8D,22-12-2013,48,28,1.587401052,1.071075483
Cf,A,24,8D,25-12-2013,51,28,0,1.066758117
Cf,A,24,8D,28-12-2013,54,28,0,1.06293507
Cf,A,24,8D,31-12-2013,57,28,0,1.059526065
Cf,A,24,8D,03-01-2014,60,33,1.709975947,1.059463094
Cf,A,24,8D,07-01-2014,63,33,0,1.056552956
Cf,A,24,8D,10-01-2014,66,33,0,1.053914313
Cf,A,24,8D,13-01-2014,69,35,1.25992105,1.052435155
Cf,A,24,8D,16-01-2014,72,35,0,1.050196437
Cf,A,24,8D,19-01-2014,75,35,0,1.048141023
Cf,A,24,8D,22-01-2014,78,37,1.25992105,1.047014259
Cf,A,24,8D,25-01-2014,81,37,0,1.045234199
Cf,A,24,8D,28-01-2014,84,43,1.817120593,1.045500865
Cf,A,24,8D,31-01-2014,87,44,1,1.04418031
Cf,A,24,36A,04-11-2013,0,1,0,0
Cf,A,24,36A,07-11-2013,3,1,0,0
Cf,A,24,36A,10-11-2013,6,1,0,0
Cf,A,24,36A,13-11-2013,9,2,1,1
Cf,A,24,36A,16-11-2013,12,2,0,1
Cf,A,24,36A,19-11-2013,15,2,0,1
Cf,A,24,36A,22-11-2013,18,2,0,1
Cf,A,24,36A,25-11-2013,21,5,1.44224957,1.068241691
Cf,A,24,36A,28-11-2013,24,5,0,1.059463094
Cf,A,24,36A,01-12-2013,27,5,0,1.052685203
Cf,A,24,36A,04-12-2013,30,5,0,1.047294123
Cf,A,24,36A,07-12-2013,33,10,1.709975947,1.068849208
Cf,A,24,36A,10-12-2013,36,10,0,1.06293507
Cf,A,24,36A,13-12-2013,39,10,0,1.057956367
Cf,A,24,36A,16-12-2013,42,11,1,1.056354104
Cf,A,24,36A,19-12-2013,45,11,0,1.052500285
Cf,A,24,36A,22-12-2013,48,11,0,1.049139729
Cf,A,24,36A,25-12-2013,51,14,1.44224957,1.051579295
Cf,A,24,36A,28-12-2013,54,14,0,1.048645218
Cf,A,24,36A,31-12-2013,57,14,0,1.046026931
Cf,A,24,36A,03-01-2014,60,14,0,1.043676062
Cf,A,24,36A,07-01-2014,63,14,0,1.041553639
Cf,A,24,36A,10-01-2014,66,14,0,1.039627909
Cf,A,24,36A,13-01-2014,69,14,0,1.037872743
Cf,A,24,36A,16-01-2014,72,14,0,1.036266445
Cf,A,24,36A,19-01-2014,75,14,0,1.034790846
Cf,A,24,36A,22-01-2014,78,14,0,1.033430619
Cf,A,24,36A,25-01-2014,81,24,2.15443469,1.039468791
Cf,A,24,36A,28-01-2014,84,24,0,1.038032726
Cf,A,24,36A,31-01-2014,87,24,0,1.036697483
Cf,A,24,36B,04-11-2013,0,1,0,0
Cf,A,24,36B,07-11-2013,3,1,0,0
Cf,A,24,36B,10-11-2013,6,3,1.25992105,1.122462048
Cf,A,24,36B,13-11-2013,9,5,1.25992105,1.16652904
Cf,A,24,36B,16-11-2013,12,5,0,1.122462048
Cf,A,24,36B,19-11-2013,15,8,1.44224957,1.138517916
Cf,A,24,36B,22-11-2013,18,11,1.44224957,1.136463666
Cf,A,24,36B,25-11-2013,21,11,0,1.115883993
Cf,A,24,36B,28-11-2013,24,11,0,1.100694171
Cf,A,24,36B,01-12-2013,27,11,0,1.089022962
Cf,A,24,36B,04-12-2013,30,11,0,1.079775162
Cf,A,24,36B,07-12-2013,33,14,1.44224957,1.080826189
Cf,A,24,36B,10-12-2013,36,14,0,1.073848144
Cf,A,24,36B,13-12-2013,39,18,1.587401052,1.075350329
Cf,A,24,36B,16-12-2013,42,18,0,1.069784751
Cf,A,24,36B,19-12-2013,45,18,0,1.064984555
Cf,A,24,36B,22-12-2013,48,18,0,1.060802055
Cf,A,24,36B,25-12-2013,51,18,0,1.057125258
Cf,A,24,36B,28-12-2013,54,18,0,1.053867693
Cf,A,24,36B,31-12-2013,57,26,2,1.058096465
Cf,A,24,36B,03-01-2014,60,26,0,1.055113064
Cf,A,24,36B,07-01-2014,63,26,0,1.052421045
Cf,A,24,36B,10-01-2014,66,26,0,1.049979716
Cf,A,24,36B,13-01-2014,69,26,0,1.047755623
Cf,A,24,36B,16-01-2014,72,33,1.912931183,1.049312535
Cf,A,24,36B,19-01-2014,75,36,1.44224957,1.048546208
Cf,A,24,36B,22-01-2014,78,36,0,1.046636182
Cf,A,24,36B,25-01-2014,81,43,1.912931183,1.047225273
Cf,A,24,36B,28-01-2014,84,43,0,1.045500865
Cf,A,24,36B,31-01-2014,87,43,0,1.043897933
Cf,A,24,36C,04-11-2013,0,1,0,0
Cf,A,24,36C,07-11-2013,3,1,0,0
Cf,A,24,36C,10-11-2013,6,1,0,0
Cf,A,24,36C,13-11-2013,9,1,0,0
Cf,A,24,36C,16-11-2013,12,2,1,1
Cf,A,24,36C,19-11-2013,15,2,0,1
Cf,A,24,36C,22-11-2013,18,2,0,1
Cf,A,24,36C,25-11-2013,21,3,1,1.033557783
Cf,A,24,36C,28-11-2013,24,3,0,1.029302237
Cf,A,24,36C,01-12-2013,27,3,0,1.026004485
Cf,A,24,36C,04-12-2013,30,5,1.25992105,1.047294123
Cf,A,24,36C,07-12-2013,33,5,0,1.042903781
Cf,A,24,36C,10-12-2013,36,5,0,1.039259226
Cf,A,24,36C,13-12-2013,39,11,1.817120593,1.060818355
Cf,A,24,36C,16-12-2013,42,14,1.44224957,1.062973557
Cf,A,24,36C,19-12-2013,45,14,0,1.058654619
Cf,A,24,36C,22-12-2013,48,18,1.587401052,1.060802055
Cf,A,24,36C,25-12-2013,51,18,0,1.057125258
Cf,A,24,36C,28-12-2013,54,20,1.25992105,1.056040617
Cf,A,24,36C,31-12-2013,57,27,1.912931183,1.058824773
Cf,A,24,36C,03-01-2014,60,27,0,1.055802994
Cf,A,24,36C,07-01-2014,63,27,0,1.053076435
Cf,A,24,36C,10-01-2014,66,27,0,1.050603855
Cf,A,24,36C,13-01-2014,69,29,1.25992105,1.049477917
Cf,A,24,36C,16-01-2014,72,42,2.351334688,1.052930669
Cf,A,24,36C,19-01-2014,75,43,1,1.051098276
Cf,A,24,36C,22-01-2014,78,55,2.289428485,1.052471093
Cf,A,24,36C,25-01-2014,81,63,2,1.052272674
Cf,A,24,36C,28-01-2014,84,68,1.709975947,1.051329827
Cf,A,24,36C,31-01-2014,87,68,0,1.049516729
Cf,A,24,36D,04-11-2013,0,1,0,0
Cf,A,24,36D,07-11-2013,3,1,0,0
Cf,A,24,36D,10-11-2013,6,2,1,1
Cf,A,24,36D,13-11-2013,9,2,0,1
Cf,A,24,36D,16-11-2013,12,5,1.44224957,1.122462048
Cf,A,24,36D,19-11-2013,15,5,0,1.09682498
Cf,A,24,36D,22-11-2013,18,9,1.587401052,1.122462048
Cf,A,24,36D,25-11-2013,21,9,0,1.104089514
Cf,A,24,36D,28-11-2013,24,9,0,1.090507733
Cf,A,24,36D,01-12-2013,27,9,0,1.080059739
Cf,A,24,36D,04-12-2013,30,9,0,1.071773463
Cf,A,24,36D,07-12-2013,33,9,0,1.065041089
Cf,A,24,36D,10-12-2013,36,16,1.912931183,1.078125211
Cf,A,24,36D,13-12-2013,39,23,1.912931183,1.082483024
Cf,A,24,36D,16-12-2013,42,23,0,1.076372131
Cf,A,24,36D,19-12-2013,45,31,2,1.078511839
Cf,A,24,36D,22-12-2013,48,31,0,1.073429087
Cf,A,24,36D,25-12-2013,51,31,0,1.068964203
Cf,A,24,36D,28-12-2013,54,33,1.25992105,1.066284627
Cf,A,24,36D,31-12-2013,57,37,1.587401052,1.064887067
Cf,A,24,36D,03-01-2014,60,41,1.587401052,1.063410636
Cf,A,24,36D,07-01-2014,63,46,1.709975947,1.062286026
Cf,A,24,36D,10-01-2014,66,47,1,1.059725294
Cf,A,24,36D,13-01-2014,69,50,1.44224957,1.058024185
Cf,A,24,36D,16-01-2014,72,50,0,1.055540607
Cf,A,24,36D,19-01-2014,75,50,0,1.053260865
Cf,A,24,36D,22-01-2014,78,50,0,1.051160857
Cf,A,24,36D,25-01-2014,81,50,0,1.04922014
Cf,A,24,36D,28-01-2014,84,51,1,1.047673197
Cf,A,24,36D,31-01-2014,87,51,0,1.045992067
Cf,B,12,5A,28-09-2014,0,1,0,0
Cf,B,12,5A,01-10-2014,3,1,0,0
Cf,B,12,5A,04-10-2014,6,2,1,1
Cf,B,12,5A,07-10-2014,9,2,0,1
Cf,B,12,5A,10-10-2014,12,2,0,1
Cf,B,12,5A,13-10-2014,15,2,0,1
Cf,B,12,5A,15-10-2014,18,3,1,1.039259226
Cf,B,12,5A,18-10-2014,21,3,0,1.033557783
Cf,B,12,5A,21-10-2014,24,3,0,1.029302237
Cf,B,12,5A,23-10-2014,27,3,0,1.026004485
Cf,B,12,5A,25-10-2014,30,3,0,1.023373892
Cf,B,12,5A,28-10-2014,33,3,0,1.021226606
Cf,B,12,5A,01-10-2014,36,3,0,1.019440644
Cf,B,12,5B,28-09-2014,0,1,0,0
Cf,B,12,5B,01-10-2014,3,1,0,0
Cf,B,12,5B,04-10-2014,6,1,0,0
Cf,B,12,5B,07-10-2014,9,1,0,0
Cf,B,12,5B,10-10-2014,12,1,0,0
Cf,B,12,5B,13-10-2014,15,4,1.44224957,1.075989625
Cf,B,12,5B,15-10-2014,18,4,0,1.06293507
Cf,B,12,5B,18-10-2014,21,4,0,1.053707472
Cf,B,12,5B,21-10-2014,24,4,0,1.046839382
Cf,B,12,5B,23-10-2014,27,4,0,1.041528498
Cf,B,12,5B,25-10-2014,30,4,0,1.037299197
Cf,B,12,5B,28-10-2014,33,4,0,1.033851637
Cf,B,12,5B,01-10-2014,36,4,0,1.030987425
Cf,B,12,5C,28-09-2014,0,1,0,0
Cf,B,12,5C,01-10-2014,3,1,0,0
Cf,B,12,5C,04-10-2014,6,2,1,1
Cf,B,12,5C,07-10-2014,9,2,0,1
Cf,B,12,5C,10-10-2014,12,2,0,1
Cf,B,12,5C,13-10-2014,15,4,1.25992105,1.075989625
Cf,B,12,5C,15-10-2014,18,4,0,1.06293507
Cf,B,12,5C,18-10-2014,21,4,0,1.053707472
Cf,B,12,5C,21-10-2014,24,4,0,1.046839382
Cf,B,12,5C,23-10-2014,27,4,0,1.041528498
Cf,B,12,5C,25-10-2014,30,4,0,1.037299197
Cf,B,12,5C,28-10-2014,33,4,0,1.033851637
Cf,B,12,5C,01-10-2014,36,4,0,1.030987425
Cf,B,12,5D,28-09-2014,0,1,0,0
Cf,B,12,5D,01-10-2014,3,1,0,0
Cf,B,12,5D,04-10-2014,6,1,0,0
Cf,B,12,5D,07-10-2014,9,1,0,0
Cf,B,12,5D,10-10-2014,12,1,0,0
Cf,B,12,5D,13-10-2014,15,1,0,0
Cf,B,12,5D,15-10-2014,18,1,0,0
Cf,B,12,5D,18-10-2014,21,1,0,0
Cf,B,12,5D,21-10-2014,24,2,1,1
Cf,B,12,5D,23-10-2014,27,2,0,1
Cf,B,12,5D,25-10-2014,30,2,0,1
Cf,B,12,5D,28-10-2014,33,2,0,1
Cf,B,12,5D,01-10-2014,36,2,0,1
Cf,B,12,6A,28-09-2014,0,1,0,0
Cf,B,12,6A,01-10-2014,3,1,0,0
Cf,B,12,6A,04-10-2014,6,2,1,1
Cf,B,12,6A,07-10-2014,9,2,0,1
Cf,B,12,6A,10-10-2014,12,3,1,1.059463094
Cf,B,12,6A,13-10-2014,15,3,0,1.047294123
Cf,B,12,6A,15-10-2014,18,3,0,1.039259226
Cf,B,12,6A,18-10-2014,21,3,0,1.033557783
Cf,B,12,6A,21-10-2014,24,3,0,1.029302237
Cf,B,12,6A,23-10-2014,27,3,0,1.026004485
Cf,B,12,6A,25-10-2014,30,3,0,1.023373892
Cf,B,12,6A,28-10-2014,33,3,0,1.021226606
Cf,B,12,6A,01-10-2014,36,3,0,1.019440644
Cf,B,12,6B,28-09-2014,0,1,0,0
Cf,B,12,6B,01-10-2014,3,1,0,0
Cf,B,12,6B,04-10-2014,6,1,0,0
Cf,B,12,6B,07-10-2014,9,1,0,0
Cf,B,12,6B,10-10-2014,12,1,0,0
Cf,B,12,6B,13-10-2014,15,1,0,0
Cf,B,12,6B,15-10-2014,18,3,1.25992105,1.039259226
Cf,B,12,6B,18-10-2014,21,3,0,1.033557783
Cf,B,12,6B,21-10-2014,24,3,0,1.029302237
Cf,B,12,6B,23-10-2014,27,3,0,1.026004485
Cf,B,12,6B,25-10-2014,30,5,1.25992105,1.047294123
Cf,B,12,6B,28-10-2014,33,5,0,1.042903781
Cf,B,12,6B,01-10-2014,36,5,0,1.039259226
Cf,B,12,6C,28-09-2014,0,1,0,0
Cf,B,12,6C,01-10-2014,3,1,0,0
Cf,B,12,6C,04-10-2014,6,1,0,0
Cf,B,12,6C,07-10-2014,9,1,0,0
Cf,B,12,6C,10-10-2014,12,1,0,0
Cf,B,12,6C,13-10-2014,15,4,1.44224957,1.075989625
Cf,B,12,6C,15-10-2014,18,4,0,1.06293507
Cf,B,12,6C,18-10-2014,21,4,0,1.053707472
Cf,B,12,6C,21-10-2014,24,5,1,1.059463094
Cf,B,12,6C,23-10-2014,27,5,0,1.052685203
Cf,B,12,6C,25-10-2014,30,5,0,1.047294123
Cf,B,12,6C,28-10-2014,33,6,1,1.049979716
Cf,B,12,6C,01-10-2014,36,6,0,1.045721009
Cf,B,12,6D,28-09-2014,0,1,0,0
Cf,B,12,6D,01-10-2014,3,1,0,0
Cf,B,12,6D,04-10-2014,6,1,0,0
Cf,B,12,6D,07-10-2014,9,1,0,0
Cf,B,12,6D,10-10-2014,12,1,0,0
Cf,B,12,6D,13-10-2014,15,1,0,0
Cf,B,12,6D,15-10-2014,18,1,0,0
Cf,B,12,6D,18-10-2014,21,2,1,1
Cf,B,12,6D,21-10-2014,24,2,0,1
Cf,B,12,6D,23-10-2014,27,2,0,1
Cf,B,12,6D,25-10-2014,30,3,1,1.023373892
Cf,B,12,6D,28-10-2014,33,3,0,1.021226606
Cf,B,12,6D,01-10-2014,36,3,0,1.019440644
Cf,B,12,13A,28-09-2014,0,1,0,0
Cf,B,12,13A,01-10-2014,3,1,0,0
Cf,B,12,13A,04-10-2014,6,1,0,0
Cf,B,12,13A,07-10-2014,9,2,1,1
Cf,B,12,13A,10-10-2014,12,2,0,1
Cf,B,12,13A,13-10-2014,15,2,0,1
Cf,B,12,13A,15-10-2014,18,3,1,1.039259226
Cf,B,12,13A,18-10-2014,21,3,0,1.033557783
Cf,B,12,13A,21-10-2014,24,3,0,1.029302237
Cf,B,12,13A,23-10-2014,27,4,1,1.041528498
Cf,B,12,13A,25-10-2014,30,4,0,1.037299197
Cf,B,12,13A,28-10-2014,33,4,0,1.033851637
Cf,B,12,13A,01-10-2014,36,4,0,1.030987425
Cf,B,12,13B,28-09-2014,0,1,0,0
Cf,B,12,13B,01-10-2014,3,1,0,0
Cf,B,12,13B,04-10-2014,6,1,0,0
Cf,B,12,13B,07-10-2014,9,1,0,0
Cf,B,12,13B,10-10-2014,12,2,1,1
Cf,B,12,13B,13-10-2014,15,2,0,1
Cf,B,12,13B,15-10-2014,18,2,0,1
Cf,B,12,13B,18-10-2014,21,2,0,1
Cf,B,12,13B,21-10-2014,24,2,0,1
Cf,B,12,13B,23-10-2014,27,2,0,1
Cf,B,12,13B,25-10-2014,30,3,1,1.023373892
Cf,B,12,13B,28-10-2014,33,3,0,1.021226606
Cf,B,12,13B,01-10-2014,36,3,0,1.019440644
Cf,B,12,13C,28-09-2014,0,1,0,0
Cf,B,12,13C,01-10-2014,3,1,0,0
Cf,B,12,13C,04-10-2014,6,1,0,0
Cf,B,12,13C,07-10-2014,9,1,0,0
Cf,B,12,13C,10-10-2014,12,3,1.25992105,1.059463094
Cf,B,12,13C,13-10-2014,15,3,0,1.047294123
Cf,B,12,13C,15-10-2014,18,3,0,1.039259226
Cf,B,12,13C,18-10-2014,21,5,1.25992105,1.068241691
Cf,B,12,13C,21-10-2014,24,5,0,1.059463094
Cf,B,12,13C,23-10-2014,27,5,0,1.052685203
Cf,B,12,13C,25-10-2014,30,5,0,1.047294123
Cf,B,12,13C,28-10-2014,33,5,0,1.042903781
Cf,B,12,13C,01-10-2014,36,5,0,1.039259226
Cf,B,12,13D,28-09-2014,0,1,0,0
Cf,B,12,13D,01-10-2014,3,1,0,0
Cf,B,12,13D,04-10-2014,6,1,0,0
Cf,B,12,13D,07-10-2014,9,1,0,0
Cf,B,12,13D,10-10-2014,12,1,0,0
Cf,B,12,13D,13-10-2014,15,1,0,0
Cf,B,12,13D,15-10-2014,18,1,0,0
Cf,B,12,13D,18-10-2014,21,1,0,0
Cf,B,12,13D,21-10-2014,24,2,1,1
Cf,B,12,13D,23-10-2014,27,2,0,1
Cf,B,12,13D,25-10-2014,30,2,0,1
Cf,B,12,13D,28-10-2014,33,2,0,1
Cf,B,12,13D,01-10-2014,36,2,0,1
CX,B,12,4A,28-09-2014,0,1,0,0
CX,B,12,4A,01-10-2014,3,1,0,0
CX,B,12,4A,04-10-2014,6,1,0,0
CX,B,12,4A,07-10-2014,9,1,0,0
CX,B,12,4A,10-10-2014,12,2,1,1
CX,B,12,4A,13-10-2014,15,2,0,1
CX,B,12,4A,15-10-2014,18,2,0,1
CX,B,12,4A,18-10-2014,21,4,1.25992105,1.053707472
CX,B,12,4A,21-10-2014,24,4,0,1.046839382
CX,B,12,4A,23-10-2014,27,4,0,1.041528498
CX,B,12,4A,25-10-2014,30,4,0,1.037299197
CX,B,12,4A,28-10-2014,33,4,0,1.033851637
CX,B,12,4A,01-10-2014,36,4,0,1.030987425
CX,B,12,4B,28-09-2014,0,1,0,0
CX,B,12,4B,01-10-2014,3,1,0,0
CX,B,12,4B,04-10-2014,6,1,0,0
CX,B,12,4B,07-10-2014,9,2,1,1
CX,B,12,4B,10-10-2014,12,2,0,1
CX,B,12,4B,13-10-2014,15,2,0,1
CX,B,12,4B,15-10-2014,18,2,0,1
CX,B,12,4B,18-10-2014,21,2,0,1
CX,B,12,4B,21-10-2014,24,3,1,1.029302237
CX,B,12,4B,23-10-2014,27,3,0,1.026004485
CX,B,12,4B,25-10-2014,30,3,0,1.023373892
CX,B,12,4B,28-10-2014,33,3,0,1.021226606
CX,B,12,4B,01-10-2014,36,3,0,1.019440644
CX,B,12,4C,28-09-2014,0,1,0,0
CX,B,12,4C,01-10-2014,3,1,0,0
CX,B,12,4C,04-10-2014,6,2,1,1
CX,B,12,4C,07-10-2014,9,2,0,1
CX,B,12,4C,10-10-2014,12,2,0,1
CX,B,12,4C,13-10-2014,15,2,0,1
CX,B,12,4C,15-10-2014,18,2,0,1
CX,B,12,4C,18-10-2014,21,2,0,1
CX,B,12,4C,21-10-2014,24,2,0,1
CX,B,12,4C,23-10-2014,27,2,0,1
CX,B,12,4C,25-10-2014,30,2,0,1
CX,B,12,4C,28-10-2014,33,2,0,1
CX,B,12,4C,01-10-2014,36,2,0,1
CX,B,12,4D,28-09-2014,0,1,0,0
CX,B,12,4D,01-10-2014,3,1,0,0
CX,B,12,4D,04-10-2014,6,4,1.44224957,1.200936955
CX,B,12,4D,07-10-2014,9,4,0,1.129830964
CX,B,12,4D,10-10-2014,12,4,0,1.095872691
CX,B,12,4D,13-10-2014,15,4,0,1.075989625
CX,B,12,4D,15-10-2014,18,5,1,1.080059739
CX,B,12,4D,18-10-2014,21,5,0,1.068241691
CX,B,12,4D,21-10-2014,24,5,0,1.059463094
CX,B,12,4D,23-10-2014,27,5,0,1.052685203
